"id";"Name";"SkillLevel";"Effect";"Available";"Unlocked"
1534;"Wake-Up Whirl";5;"[""Increases damage dealt to toppled enemies by 150%""]";0;0
1535;"Did I Do That?";1;"[""10% chance to not deplete recharge after a Driver Art or Special""]";0;0
1536;"Did I Do That?";2;"[""12% chance to not deplete recharge after a Driver Art or Special""]";0;0
1537;"Did I Do That?";3;"[""14% chance to not deplete recharge after a Driver Art or Special""]";0;0
1538;"Did I Do That?";4;"[""16% chance to not deplete recharge after a Driver Art or Special""]";0;0
1539;"Did I Do That?";5;"[""20% chance to not deplete recharge after a Driver Art or Special""]";0;0
1540;"Doesn't Ring a Bell";1;"[""30% chance to reset recharge for an enemy Art when a Special connects""]";0;0
1541;"Doesn't Ring a Bell";2;"[""35% chance to reset recharge for an enemy Art when a Special connects""]";0;0
1542;"Doesn't Ring a Bell";3;"[""40% chance to reset recharge for an enemy Art when a Special connects""]";0;0
1543;"Doesn't Ring a Bell";4;"[""45% chance to reset recharge for an enemy Art when a Special connects""]";0;0
1544;"Doesn't Ring a Bell";5;"[""50% chance to reset recharge for an enemy Art when a Special connects""]";0;0
1545;"Surprise!";1;"[""Increases damage dealt by a surprise attack by 100%""]";0;0
1546;"Surprise!";2;"[""Increases damage dealt by a surprise attack by 125%""]";0;0
1547;"Surprise!";3;"[""Increases damage dealt by a surprise attack by 150%""]";0;0
1548;"Surprise!";4;"[""Increases damage dealt by a surprise attack by 175%""]";0;0
1549;"Surprise!";5;"[""Increases damage dealt by a surprise attack by 200%""]";0;0
1550;"Entomology";1;"[""Knowledge related to insects""]";0;0
1551;"Entomology";2;"[""Knowledge related to insects""]";0;0
1552;"Entomology";3;"[""Knowledge related to insects""]";0;0
1553;"Leaping";1;"[""The power to jump. Used to reach high places""]";0;0
1554;"Leaping";2;"[""The power to jump. Used to reach high places""]";0;0
1555;"Leaping";3;"[""The power to jump. Used to reach high places""]";0;0
1556;"Birdbrain";1;"[""The power to instantly forget anything. Skill exclusive to Finch""]";0;0
1557;"Birdbrain";2;"[""The power to instantly forget anything. Skill exclusive to Finch""]";0;0
1558;"Birdbrain";3;"[""The power to instantly forget anything. Skill exclusive to Finch""]";0;0
1559;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1560;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
1561;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
1562;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
1563;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart""]";0;0
1564;"Lavender Drive";1;"[""Increases damage to launched enemies by 100%""]";0;0
1565;"Lavender Drive";2;"[""Increases damage to launched enemies by 110%""]";0;0
1566;"Lavender Drive";3;"[""Increases damage to launched enemies by 120%""]";0;0
1567;"Lavender Drive";4;"[""Increases damage to launched enemies by 130%""]";0;0
1568;"Lavender Drive";5;"[""Increases damage to launched enemies by 150%""]";0;0
1569;"Lilium Dance";1;"[""When landing a hit, restores 30% of damage dealt to the whole party""]";0;0
1570;"Lilium Dance";2;"[""When landing a hit, restores 35% of damage dealt to the whole party""]";0;0
1571;"Lilium Dance";3;"[""When landing a hit, restores 40% of damage dealt to the whole party""]";0;0
1572;"Lilium Dance";4;"[""When landing a hit, restores 45% of damage dealt to the whole party""]";0;0
1573;"Lilium Dance";5;"[""When landing a hit, restores 50% of damage dealt to the whole party""]";0;0
1574;"Physalis Judgment";1;"[""Spawns a small HP Potion on hit, with a 60% chance to spawn 2""]";0;0
1575;"Physalis Judgment";2;"[""Spawns a small HP Potion on hit, with a 70% chance to spawn 2""]";0;0
1576;"Physalis Judgment";3;"[""Spawns a small HP Potion on hit, with a 80% chance to spawn 2""]";0;0
1577;"Physalis Judgment";4;"[""Spawns a small HP Potion on hit, with a 90% chance to spawn 2""]";0;0
1578;"Physalis Judgment";5;"[""Spawns a small HP Potion on hit, with a 100% chance to spawn 2""]";0;0
1579;"The Coming of Spring";1;"[""Increases effectiveness of party healing by 15% when at max Affinity""]";0;0
1580;"The Coming of Spring";2;"[""Increases effectiveness of party healing by 17% when at max Affinity""]";0;0
1581;"The Coming of Spring";3;"[""Increases effectiveness of party healing by 20% when at max Affinity""]";0;0
1582;"The Coming of Spring";4;"[""Increases effectiveness of party healing by 22% when at max Affinity""]";0;0
1583;"The Coming of Spring";5;"[""Increases effectiveness of party healing by 25% when at max Affinity""]";0;0
1584;"Blossomfall";1;"[""Restores 60% HP to teammates when incapacitated""]";0;0
1585;"Blossomfall";2;"[""Restores 70% HP to teammates when incapacitated""]";0;0
1586;"Blossomfall";3;"[""Restores 80% HP to teammates when incapacitated""]";0;0
1587;"Blossomfall";4;"[""Restores 90% HP to teammates when incapacitated""]";0;0
1588;"Blossomfall";5;"[""Restores 100% HP to teammates when incapacitated""]";0;0
1589;"White Lilies";1;"[""Increases aggro reduction by 10%""]";0;0
1590;"White Lilies";2;"[""Increases aggro reduction by 15%""]";0;0
1591;"White Lilies";3;"[""Increases aggro reduction by 20%""]";0;0
1592;"White Lilies";4;"[""Increases aggro reduction by 25%""]";0;0
1593;"White Lilies";5;"[""Increases aggro reduction by 30%""]";0;0
1594;"Botany";1;"[""Knowledge related to plants""]";0;0
1595;"Botany";2;"[""Knowledge related to plants""]";0;0
1596;"Botany";3;"[""Knowledge related to plants""]";0;0
1597;"Botany";4;"[""Knowledge related to plants""]";0;0
1598;"Botany";5;"[""Knowledge related to plants""]";0;0
1599;"Earth Mastery";1;"[""The power of an Earth Blade""]";0;0
1600;"Earth Mastery";2;"[""The power of an Earth Blade""]";0;0
1601;"Earth Mastery";3;"[""The power of an Earth Blade""]";0;0
1602;"Beguiling Charms";1;"[""Captivate all with your charming appearance. Exclusive to Floren""]";0;0
1603;"Beguiling Charms";2;"[""Captivate all with your charming appearance. Exclusive to Floren""]";0;0
1604;"Beguiling Charms";3;"[""Captivate all with your charming appearance. Exclusive to Floren""]";0;0
1605;"Beguiling Charms";4;"[""Captivate all with your charming appearance. Exclusive to Floren""]";0;0
1606;"Beguiling Charms";5;"[""Captivate all with your charming appearance. Exclusive to Floren""]";0;0
1607;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1608;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
1609;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
1610;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
1611;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
1612;"R-Blade";1;"[""Increases critical damage by 25%""]";0;0
1613;"R-Blade";2;"[""Increases critical damage by 40%""]";0;0
1614;"R-Blade";3;"[""Increases critical damage by 55%""]";0;0
1615;"R-Blade";4;"[""Increases critical damage by 70%""]";0;0
1616;"R-Blade";5;"[""Increases critical damage by 85%""]";0;0
1617;"H-Effect R";1;"[""When landing a hit, restores 30% of damage dealt to the whole party""]";0;0
1618;"H-Effect R";2;"[""When landing a hit, restores 35% of damage dealt to the whole party""]";0;0
1619;"H-Effect R";3;"[""When landing a hit, restores 40% of damage dealt to the whole party""]";0;0
1620;"H-Effect R";4;"[""When landing a hit, restores 45% of damage dealt to the whole party""]";0;0
1621;"H-Effect R";5;"[""When landing a hit, restores 50% of damage dealt to the whole party""]";0;0
1622;"F-G-Shot";1;"[""Adds a 60% chance of dealing a guard-annulling attack.""]";0;0
1623;"F-G-Shot";2;"[""Adds a 70% chance of dealing a guard-annulling attack.""]";0;0
1624;"F-G-Shot";3;"[""Adds a 80% chance of dealing a guard-annulling attack.""]";0;0
1625;"F-G-Shot";4;"[""Adds a 90% chance of dealing a guard-annulling attack.""]";0;0
1626;"F-G-Shot";5;"[""Adds a 100% chance of dealing a guard-annulling attack.""]";0;0
1627;"Phase Transition Tech";1;"[""Annuls enemy defense and increases Special damage dealt by 60%""]";0;0
1628;"Phase Transition Tech";2;"[""Annuls enemy defense and increases Special damage dealt by 70%""]";0;0
1629;"Phase Transition Tech";3;"[""Annuls enemy defense and increases Special damage dealt by 80%""]";0;0
1630;"Phase Transition Tech";4;"[""Annuls enemy defense and increases Special damage dealt by 90%""]";0;0
1631;"Phase Transition Tech";5;"[""Annuls enemy defense and increases Special damage dealt by 100%""]";0;0
1632;"Hyperclock";1;"[""Deal 60% more and take 10% less damage at max Affinity""]";0;0
1633;"Hyperclock";2;"[""Deal 70% more and take 15% less damage at max Affinity""]";0;0
1634;"Hyperclock";3;"[""Deal 80% more and take 20% less damage at max Affinity""]";0;0
1635;"Hyperclock";4;"[""Deal 90% more and take 25% less damage at max Affinity""]";0;0
1636;"Hyperclock";5;"[""Deal 100% more and take 30% less damage at max Affinity""]";0;0
1637;"Encephalon";1;"[""Reduces aggro build-up from attacks by 20%""]";0;0
1638;"Encephalon";2;"[""Reduces aggro build-up from attacks by 25%""]";0;0
1639;"Encephalon";3;"[""Reduces aggro build-up from attacks by 30%""]";0;0
1640;"Encephalon";4;"[""Reduces aggro build-up from attacks by 35%""]";0;0
1641;"Encephalon";5;"[""Reduces aggro build-up from attacks by 40%""]";0;0
1642;"Light Mastery";1;"[""The power of a Light Blade""]";0;0
1643;"Light Mastery";2;"[""The power of a Light Blade""]";0;0
1644;"Light Mastery";3;"[""The power of a Light Blade""]";0;0
1645;"Lockpicking";1;"[""The power to open various things. Works on doors, treasure troves, etc""]";0;0
1646;"Lockpicking";2;"[""The power to open various things. Works on doors, treasure troves, etc""]";0;0
1647;"Lockpicking";3;"[""The power to open various things. Works on doors, treasure troves, etc""]";0;0
1648;"Mental Arithmetic";1;"[""Perform complex calculations at speed. Skill exclusive to KOS-MOS""]";0;0
1649;"Mental Arithmetic";2;"[""Perform complex calculations at speed. Skill exclusive to KOS-MOS""]";0;0
1650;"Mental Arithmetic";3;"[""Perform complex calculations at speed. Skill exclusive to KOS-MOS""]";0;0
1651;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1652;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
1653;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
1654;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
1655;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
1656;"Empyrean Salvo";1;"[""Increases critical damage by 25%""]";0;0
1657;"Empyrean Salvo";2;"[""Increases critical damage by 40%""]";0;0
1658;"Empyrean Salvo";3;"[""Increases critical damage by 55%""]";0;0
1659;"Empyrean Salvo";4;"[""Increases critical damage by 70%""]";0;0
1660;"Empyrean Salvo";5;"[""Increases critical damage by 85%""]";0;0
1661;"The Heavens Open";1;"[""Adds a 60% chance of dealing a guard-annulling attack.""]";0;0
1662;"The Heavens Open";2;"[""Adds a 70% chance of dealing a guard-annulling attack.""]";0;0
1663;"The Heavens Open";3;"[""Adds a 80% chance of dealing a guard-annulling attack.""]";0;0
1664;"The Heavens Open";4;"[""Adds a 90% chance of dealing a guard-annulling attack.""]";0;0
1665;"The Heavens Open";5;"[""Adds a 100% chance of dealing a guard-annulling attack.""]";0;0
1666;"Final Retribution";1;"[""Increases damage dealt by 100% when HP is 30% or less""]";0;0
1667;"Final Retribution";2;"[""Increases damage dealt by 110% when HP is 30% or less""]";0;0
1668;"Final Retribution";3;"[""Increases damage dealt by 120% when HP is 30% or less""]";0;0
1669;"Final Retribution";4;"[""Increases damage dealt by 130% when HP is 30% or less""]";0;0
1670;"Final Retribution";5;"[""Increases damage dealt by 150% when HP is 30% or less""]";0;0
1671;"Dissolve Seal";1;"[""Deal 120% more and take 20% more damage when at max Affinity""]";0;0
1672;"Dissolve Seal";2;"[""Deal 140% more and take 22% more damage when at max Affinity""]";0;0
1673;"Dissolve Seal";3;"[""Deal 160% more and take 25% more damage when at max Affinity""]";0;0
1674;"Dissolve Seal";4;"[""Deal 180% more and take 27% more damage when at max Affinity""]";0;0
1675;"Dissolve Seal";5;"[""Deal 200% more and take 30% more damage when at max Affinity""]";0;0
1676;"Taboo";1;"[""Increases aggro reduction by 10%""]";0;0
1677;"Taboo";2;"[""Increases aggro reduction by 15%""]";0;0
1678;"Taboo";3;"[""Increases aggro reduction by 20%""]";0;0
1679;"Taboo";4;"[""Increases aggro reduction by 25%""]";0;0
1680;"Taboo";5;"[""Increases aggro reduction by 30%""]";0;0
1681;"Unlimited Output";1;"[""Restores 5% HP of damage dealt after a successful auto-attack""]";0;0
1682;"Unlimited Output";2;"[""Restores 7% HP of damage dealt after a successful auto-attack""]";0;0
1683;"Unlimited Output";3;"[""Restores 9% HP of damage dealt after a successful auto-attack""]";0;0
1684;"Unlimited Output";4;"[""Restores 10% HP of damage dealt after a successful auto-attack""]";0;0
1685;"Unlimited Output";5;"[""Restores 12% HP of damage dealt after a successful auto-attack""]";0;0
1686;"Electric Mastery";1;"[""The Power of an Electric Blade""]";0;0
1687;"Electric Mastery";2;"[""The Power of an Electric Blade""]";0;0
1688;"Electric Mastery";3;"[""The Power of an Electric Blade""]";0;0
1689;"Superstrength";1;"[""Extraordinary physical strength. Used to break things, lift them up, etc""]";0;0
1690;"Superstrength";2;"[""Extraordinary physical strength. Used to break things, lift them up, etc""]";0;0
1691;"Superstrength";3;"[""Extraordinary physical strength. Used to break things, lift them up, etc""]";0;0
1692;"Rampage";1;"[""A power so great, it had to be sealed. Releasing it causes Herald to rampage""]";0;0
1693;"Rampage";2;"[""A power so great, it had to be sealed. Releasing it causes Herald to rampage""]";0;0
1694;"Rampage";3;"[""A power so great, it had to be sealed. Releasing it causes Herald to rampage""]";0;0
1695;"Rampage";4;"[""A power so great, it had to be sealed. Releasing it causes Herald to rampage""]";0;0
1696;"Rampage";5;"[""A power so great, it had to be sealed. Releasing it causes Herald to rampage""]";0;0
1697;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
1698;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
1699;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
1700;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
1701;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
1702;"Crystal Blizzard";1;"[""Increases critical damage by 25%""]";0;0
1703;"Crystal Blizzard";2;"[""Increases critical damage by 40%""]";0;0
1704;"Crystal Blizzard";3;"[""Increases critical damage by 55%""]";0;0
1705;"Crystal Blizzard";4;"[""Increases critical damage by 70%""]";0;0
1706;"Crystal Blizzard";5;"[""Increases critical damage by 85%""]";0;0
1707;"Snowblind";1;"[""Spawns a small HP Potion on hit, with a 60% chance to spawn 2""]";0;0
1708;"Snowblind";2;"[""Spawns a small HP Potion on hit, with a 70% chance to spawn 2""]";0;0
1709;"Snowblind";3;"[""Spawns a small HP Potion on hit, with a 80% chance to spawn 2""]";0;0
1710;"Snowblind";4;"[""Spawns a small HP Potion on hit, with a 90% chance to spawn 2""]";0;0
1711;"Snowblind";5;"[""Spawns a small HP Potion on hit, with a 100% chance to spawn 2""]";0;0
1712;"Frost Queen";1;"[""When landing a hit, restores 30% of damage dealt to the whole party""]";0;0
1713;"Frost Queen";2;"[""When landing a hit, restores 35% of damage dealt to the whole party""]";0;0
1714;"Frost Queen";3;"[""When landing a hit, restores 40% of damage dealt to the whole party""]";0;0
1715;"Frost Queen";4;"[""When landing a hit, restores 45% of damage dealt to the whole party""]";0;0
1716;"Frost Queen";5;"[""When landing a hit, restores 50% of damage dealt to the whole party""]";0;0
1717;"Spotlight";1;"[""Adds 60% chance to damage nearby element orbs during a Chain Attack""]";0;0
1718;"Spotlight";2;"[""Adds 70% chance to damage nearby element orbs during a Chain Attack""]";0;0
1719;"Spotlight";3;"[""Adds 80% chance to damage nearby element orbs during a Chain Attack""]";0;0
1720;"Spotlight";4;"[""Adds 90% chance to damage nearby element orbs during a Chain Attack""]";0;0
1721;"Spotlight";5;"[""Adds 100% chance to damage nearby element orbs during a Chain Attack""]";0;0
1722;"Fireworks";1;"[""Increases damage dealt to launched enemies by 75%""]";0;0
1723;"Fireworks";2;"[""Increases damage dealt to launched enemies by 115%""]";0;0
1724;"Fireworks";3;"[""Increases damage dealt to launched enemies by 150%""]";0;0
1725;"Fireworks";4;"[""Increases damage dealt to launched enemies by 190%""]";0;0
1726;"Fireworks";5;"[""Increases damage dealt to launched enemies by 225%""]";0;0
1727;"Opportunist";1;"[""Boosts critical hit rate by 20% when selected in chain attack (affects all)""]";0;0
1728;"Opportunist";2;"[""Boosts critical hit rate by 22% when selected in chain attack (affects all)""]";0;0
1729;"Opportunist";3;"[""Boosts critical hit rate by 25% when selected in chain attack (affects all)""]";0;0
1730;"Opportunist";4;"[""Boosts critical hit rate by 27% when selected in chain attack (affects all)""]";0;0
1731;"Opportunist";5;"[""Boosts critical hit rate by 30% when selected in chain attack (affects all)""]";0;0
1732;"Forestry";1;"[""Knowledge related to trees""]";0;0
