"id";"RequiredBy";"OtherPrerequisiteName";"OtherPrerequisiteDetail";"StoryProgress";"DLCRequired";"Location";"Heart2HeartTitle";"SideQuest";"MercMissionTitle";"MonsterTitle";"MonsterType";"AffinityChartNode";"PouchItemType";"PouchItem";"Progress"
1921;1503;"Finish an enemy - Unique";1;0;0;0;0;0;0;454;0;0;0;0;0
1922;1504;"Finish an enemy - Unique";1;0;0;0;0;0;0;10;0;0;0;0;0
1923;1506;"Finish an enemy - Unique";1;0;0;0;0;0;0;419;0;0;0;0;0
1924;1507;"Finish an enemy - Unique";1;0;0;0;0;0;0;493;0;0;0;0;0
1925;1508;"Finish an enemy - Unique";1;0;0;0;0;0;0;286;0;0;0;0;0
1926;1509;"Side-quest";1;0;0;0;0;12;0;0;0;0;0;0;0
1927;1511;"Finish an enemy - Unique";1;0;0;0;0;0;0;260;0;0;0;0;0
1928;1512;"Finish an enemy - Unique";1;0;0;0;0;0;0;808;0;0;0;0;0
1929;1513;"Heart-to-heart";1;0;0;0;65;0;0;0;0;0;0;0;0
1930;1514;"Finish an enemy - Unique";1;0;0;0;0;0;0;453;0;0;0;0;0
